fact_sales_id,product_key,business_partner_key,created_date_key,modified_date_key,employee_key,order_id,item_id,sls_order_product_id,sls_order_quantity,sls_order_net_amount,total_price,order_created_by,order_created_at,order_changed_by,order_changed_at,order_fiscal_variant,order_fiscal_year_period,order_partner_id,order_org,currency,order_gross_amount,order_net_amount,order_tax_amount,lifecycle_status,billing_status,delivery_status,dwh_create_date
955,27,26,3482311027815147355,3862388858245298896,0000000006,0500000168,0000000010,HB-1175,8,786.625,6293.000,0000000006,2018-10-02,0000000006,2018-10-05,K4,2018-10-31,0100000025,EMEA,USD,126222,110444.250,15777.750,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
956,22,26,3482311027815147355,3862388858245298896,0000000006,0500000168,0000000020,EB-1137,7,6912.500,48387.500,0000000006,2018-10-02,0000000006,2018-10-05,K4,2018-10-31,0100000025,EMEA,USD,126222,110444.250,15777.750,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
957,19,26,3482311027815147355,3862388858245298896,0000000006,0500000168,0000000030,EB-1134,8,4200.000,33600.000,0000000006,2018-10-02,0000000006,2018-10-05,K4,2018-10-31,0100000025,EMEA,USD,126222,110444.250,15777.750,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
958,28,26,3482311027815147355,3862388858245298896,0000000006,0500000168,0000000040,HB-1176,9,1049.125,9442.125,0000000006,2018-10-02,0000000006,2018-10-05,K4,2018-10-31,0100000025,EMEA,USD,126222,110444.250,15777.750,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
959,3,26,3482311027815147355,3862388858245298896,0000000006,0500000168,0000000050,BX-1013,2,392.875,785.750,0000000006,2018-10-02,0000000006,2018-10-05,K4,2018-10-31,0100000025,EMEA,USD,126222,110444.250,15777.750,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
960,11,26,3482311027815147355,3862388858245298896,0000000006,0500000168,0000000060,CC-1022,8,1050.000,8400.000,0000000006,2018-10-02,0000000006,2018-10-05,K4,2018-10-31,0100000025,EMEA,USD,126222,110444.250,15777.750,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
961,3,26,3482311027815147355,3862388858245298896,0000000006,0500000168,0000000070,BX-1013,9,392.875,3535.875,0000000006,2018-10-02,0000000006,2018-10-05,K4,2018-10-31,0100000025,EMEA,USD,126222,110444.250,15777.750,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
962,1,3,-5062715261245623121,2560488079067987400,0000000012,0500000169,0000000010,BX-1011,5,217.875,1089.375,0000000012,2018-10-05,0000000012,2018-10-10,K4,2018-10-31,0100000002,AMER,USD,1245,1089.375,155.625,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
963,25,10,-8776412719346415173,5593161164753790961,0000000003,0500000170,0000000010,HB-1173,3,567.875,1703.625,0000000003,2018-10-07,0000000003,2018-10-11,K4,2018-10-31,0100000009,EMEA,USD,59796,52321.500,7474.500,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
964,1,10,-8776412719346415173,5593161164753790961,0000000003,0500000170,0000000020,BX-1011,1,217.875,217.875,0000000003,2018-10-07,0000000003,2018-10-11,K4,2018-10-31,0100000009,EMEA,USD,59796,52321.500,7474.500,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
965,19,10,-8776412719346415173,5593161164753790961,0000000003,0500000170,0000000030,EB-1134,5,4200.000,21000.000,0000000003,2018-10-07,0000000003,2018-10-11,K4,2018-10-31,0100000009,EMEA,USD,59796,52321.500,7474.500,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
966,19,10,-8776412719346415173,5593161164753790961,0000000003,0500000170,0000000040,EB-1134,7,4200.000,29400.000,0000000003,2018-10-07,0000000003,2018-10-11,K4,2018-10-31,0100000009,EMEA,USD,59796,52321.500,7474.500,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
967,34,22,-8776412719346415173,-2402290932973129742,0000000004,0500000171,0000000010,RC-1052,10,3499.125,34991.250,0000000004,2018-10-07,0000000004,2018-10-12,K4,2018-10-31,0100000021,APJ,USD,153971,134724.625,19246.375,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
968,1,22,-8776412719346415173,-2402290932973129742,0000000004,0500000171,0000000020,BX-1011,2,217.875,435.750,0000000004,2018-10-07,0000000004,2018-10-12,K4,2018-10-31,0100000021,APJ,USD,153971,134724.625,19246.375,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
969,4,22,-8776412719346415173,-2402290932973129742,0000000004,0500000171,0000000030,BX-1014,3,699.125,2097.375,0000000004,2018-10-07,0000000004,2018-10-12,K4,2018-10-31,0100000021,APJ,USD,153971,134724.625,19246.375,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
970,9,22,-8776412719346415173,-2402290932973129742,0000000004,0500000171,0000000040,CB-1163,7,252.000,1764.000,0000000004,2018-10-07,0000000004,2018-10-12,K4,2018-10-31,0100000021,APJ,USD,153971,134724.625,19246.375,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
971,27,22,-8776412719346415173,-2402290932973129742,0000000004,0500000171,0000000050,HB-1175,2,786.625,1573.250,0000000004,2018-10-07,0000000004,2018-10-12,K4,2018-10-31,0100000021,APJ,USD,153971,134724.625,19246.375,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
972,23,22,-8776412719346415173,-2402290932973129742,0000000004,0500000171,0000000060,HB-1171,4,611.625,2446.500,0000000004,2018-10-07,0000000004,2018-10-12,K4,2018-10-31,0100000021,APJ,USD,153971,134724.625,19246.375,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
973,22,22,-8776412719346415173,-2402290932973129742,0000000004,0500000171,0000000070,EB-1137,8,6912.500,55300.000,0000000004,2018-10-07,0000000004,2018-10-12,K4,2018-10-31,0100000021,APJ,USD,153971,134724.625,19246.375,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
974,3,22,-8776412719346415173,-2402290932973129742,0000000004,0500000171,0000000080,BX-1013,8,392.875,3143.000,0000000004,2018-10-07,0000000004,2018-10-12,K4,2018-10-31,0100000021,APJ,USD,153971,134724.625,19246.375,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
975,39,22,-8776412719346415173,-2402290932973129742,0000000004,0500000171,0000000090,RC-1057,7,4374.125,30618.875,0000000004,2018-10-07,0000000004,2018-10-12,K4,2018-10-31,0100000021,APJ,USD,153971,134724.625,19246.375,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
976,5,22,-8776412719346415173,-2402290932973129742,0000000004,0500000171,0000000100,BX-1015,9,261.625,2354.625,0000000004,2018-10-07,0000000004,2018-10-12,K4,2018-10-31,0100000021,APJ,USD,153971,134724.625,19246.375,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
977,14,18,8189873213733834448,5593161164753790961,0000000005,0500000172,0000000010,DB-1082,8,1093.750,8750.000,0000000005,2018-10-10,0000000005,2018-10-11,K4,2018-10-31,0100000017,APJ,USD,120706,105617.750,15088.250,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
978,1,18,8189873213733834448,5593161164753790961,0000000005,0500000172,0000000020,BX-1011,7,217.875,1525.125,0000000005,2018-10-10,0000000005,2018-10-11,K4,2018-10-31,0100000017,APJ,USD,120706,105617.750,15088.250,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
979,19,18,8189873213733834448,5593161164753790961,0000000005,0500000172,0000000030,EB-1134,9,4200.000,37800.000,0000000005,2018-10-10,0000000005,2018-10-11,K4,2018-10-31,0100000017,APJ,USD,120706,105617.750,15088.250,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
980,37,18,8189873213733834448,5593161164753790961,0000000005,0500000172,0000000040,RC-1055,7,1749.125,12243.875,0000000005,2018-10-10,0000000005,2018-10-11,K4,2018-10-31,0100000017,APJ,USD,120706,105617.750,15088.250,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
981,39,18,8189873213733834448,5593161164753790961,0000000005,0500000172,0000000050,RC-1057,8,4374.125,34993.000,0000000005,2018-10-10,0000000005,2018-10-11,K4,2018-10-31,0100000017,APJ,USD,120706,105617.750,15088.250,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
982,5,18,8189873213733834448,5593161164753790961,0000000005,0500000172,0000000060,BX-1015,7,261.625,1831.375,0000000005,2018-10-10,0000000005,2018-10-11,K4,2018-10-31,0100000017,APJ,USD,120706,105617.750,15088.250,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
983,27,18,8189873213733834448,5593161164753790961,0000000005,0500000172,0000000070,HB-1175,1,786.625,786.625,0000000005,2018-10-10,0000000005,2018-10-11,K4,2018-10-31,0100000017,APJ,USD,120706,105617.750,15088.250,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
984,23,18,8189873213733834448,5593161164753790961,0000000005,0500000172,0000000080,HB-1171,10,611.625,6116.250,0000000005,2018-10-10,0000000005,2018-10-11,K4,2018-10-31,0100000017,APJ,USD,120706,105617.750,15088.250,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
985,3,18,8189873213733834448,5593161164753790961,0000000005,0500000172,0000000090,BX-1013,4,392.875,1571.500,0000000005,2018-10-10,0000000005,2018-10-11,K4,2018-10-31,0100000017,APJ,USD,120706,105617.750,15088.250,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
986,35,24,5925011285032542581,-8404661232105271886,0000000004,0500000173,0000000010,RC-1053,1,4024.125,4024.125,0000000004,2018-10-12,0000000004,2018-10-13,K4,2018-10-31,0100000023,APJ,USD,28871,25262.125,3608.875,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
987,37,24,5925011285032542581,-8404661232105271886,0000000004,0500000173,0000000020,RC-1055,6,1749.125,10494.750,0000000004,2018-10-12,0000000004,2018-10-13,K4,2018-10-31,0100000023,APJ,USD,28871,25262.125,3608.875,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
988,17,24,5925011285032542581,-8404661232105271886,0000000004,0500000173,0000000030,EB-1132,2,1662.500,3325.000,0000000004,2018-10-12,0000000004,2018-10-13,K4,2018-10-31,0100000023,APJ,USD,28871,25262.125,3608.875,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
989,6,24,5925011285032542581,-8404661232105271886,0000000004,0500000173,0000000040,BX-1016,7,279.125,1953.875,0000000004,2018-10-12,0000000004,2018-10-13,K4,2018-10-31,0100000023,APJ,USD,28871,25262.125,3608.875,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
990,16,24,5925011285032542581,-8404661232105271886,0000000004,0500000173,0000000050,EB-1131,2,1312.500,2625.000,0000000004,2018-10-12,0000000004,2018-10-13,K4,2018-10-31,0100000023,APJ,USD,28871,25262.125,3608.875,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
991,29,24,5925011285032542581,-8404661232105271886,0000000004,0500000173,0000000060,MB-1031,5,567.875,2839.375,0000000004,2018-10-12,0000000004,2018-10-13,K4,2018-10-31,0100000023,APJ,USD,28871,25262.125,3608.875,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
992,24,26,5925011285032542581,-5877250408229059059,0000000006,0500000174,0000000010,HB-1172,1,699.125,699.125,0000000006,2018-10-12,0000000006,2018-10-16,K4,2018-10-31,0100000025,EMEA,USD,119863,104880.125,14982.875,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
993,42,26,5925011285032542581,-5877250408229059059,0000000006,0500000174,0000000020,RO-1003,5,630.875,3154.375,0000000006,2018-10-12,0000000006,2018-10-16,K4,2018-10-31,0100000025,EMEA,USD,119863,104880.125,14982.875,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
994,9,26,5925011285032542581,-5877250408229059059,0000000006,0500000174,0000000030,CB-1163,4,252.000,1008.000,0000000006,2018-10-12,0000000006,2018-10-16,K4,2018-10-31,0100000025,EMEA,USD,119863,104880.125,14982.875,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
995,34,26,5925011285032542581,-5877250408229059059,0000000006,0500000174,0000000040,RC-1052,9,3499.125,31492.125,0000000006,2018-10-12,0000000006,2018-10-16,K4,2018-10-31,0100000025,EMEA,USD,119863,104880.125,14982.875,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
996,41,26,5925011285032542581,-5877250408229059059,0000000006,0500000174,0000000050,RO-1002,3,602.875,1808.625,0000000006,2018-10-12,0000000006,2018-10-16,K4,2018-10-31,0100000025,EMEA,USD,119863,104880.125,14982.875,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
997,8,26,5925011285032542581,-5877250408229059059,0000000006,0500000174,0000000060,CB-1162,2,350.000,700.000,0000000006,2018-10-12,0000000006,2018-10-16,K4,2018-10-31,0100000025,EMEA,USD,119863,104880.125,14982.875,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
998,12,26,5925011285032542581,-5877250408229059059,0000000006,0500000174,0000000070,CC-1023,9,1190.875,10717.875,0000000006,2018-10-12,0000000006,2018-10-16,K4,2018-10-31,0100000025,EMEA,USD,119863,104880.125,14982.875,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
999,22,26,5925011285032542581,-5877250408229059059,0000000006,0500000174,0000000080,EB-1137,8,6912.500,55300.000,0000000006,2018-10-12,0000000006,2018-10-16,K4,2018-10-31,0100000025,EMEA,USD,119863,104880.125,14982.875,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
1000,34,18,5925011285032542581,-8404661232105271886,0000000005,0500000175,0000000010,RC-1052,4,3499.125,13996.500,0000000005,2018-10-12,0000000005,2018-10-13,K4,2018-10-31,0100000017,APJ,USD,104790,91691.250,13098.750,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
1001,22,18,5925011285032542581,-8404661232105271886,0000000005,0500000175,0000000020,EB-1137,1,6912.500,6912.500,0000000005,2018-10-12,0000000005,2018-10-13,K4,2018-10-31,0100000017,APJ,USD,104790,91691.250,13098.750,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
1002,34,18,5925011285032542581,-8404661232105271886,0000000005,0500000175,0000000030,RC-1052,6,3499.125,20994.750,0000000005,2018-10-12,0000000005,2018-10-13,K4,2018-10-31,0100000017,APJ,USD,104790,91691.250,13098.750,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
1003,19,18,5925011285032542581,-8404661232105271886,0000000005,0500000175,0000000040,EB-1134,3,4200.000,12600.000,0000000005,2018-10-12,0000000005,2018-10-13,K4,2018-10-31,0100000017,APJ,USD,104790,91691.250,13098.750,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
1004,14,18,5925011285032542581,-8404661232105271886,0000000005,0500000175,0000000050,DB-1082,10,1093.750,10937.500,0000000005,2018-10-12,0000000005,2018-10-13,K4,2018-10-31,0100000017,APJ,USD,104790,91691.250,13098.750,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
1005,21,18,5925011285032542581,-8404661232105271886,0000000005,0500000175,0000000060,EB-1136,6,4375.000,26250.000,0000000005,2018-10-12,0000000005,2018-10-13,K4,2018-10-31,0100000017,APJ,USD,104790,91691.250,13098.750,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
1006,16,34,-6402114622137486940,-5737279027770772499,0000000009,0500000176,0000000010,EB-1131,3,1312.500,3937.500,0000000009,2018-10-13,0000000009,2018-10-17,K4,2018-10-31,0100000033,AMER,USD,50791,44442.125,6348.875,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
1007,38,34,-6402114622137486940,-5737279027770772499,0000000009,0500000176,0000000020,RC-1056,2,2186.625,4373.250,0000000009,2018-10-13,0000000009,2018-10-17,K4,2018-10-31,0100000033,AMER,USD,50791,44442.125,6348.875,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
1008,9,34,-6402114622137486940,-5737279027770772499,0000000009,0500000176,0000000030,CB-1163,1,252.000,252.000,0000000009,2018-10-13,0000000009,2018-10-17,K4,2018-10-31,0100000033,AMER,USD,50791,44442.125,6348.875,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
1009,6,34,-6402114622137486940,-5737279027770772499,0000000009,0500000176,0000000040,BX-1016,1,279.125,279.125,0000000009,2018-10-13,0000000009,2018-10-17,K4,2018-10-31,0100000033,AMER,USD,50791,44442.125,6348.875,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
1010,39,34,-6402114622137486940,-5737279027770772499,0000000009,0500000176,0000000050,RC-1057,3,4374.125,13122.375,0000000009,2018-10-13,0000000009,2018-10-17,K4,2018-10-31,0100000033,AMER,USD,50791,44442.125,6348.875,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
1011,38,34,-6402114622137486940,-5737279027770772499,0000000009,0500000176,0000000060,RC-1056,7,2186.625,15306.375,0000000009,2018-10-13,0000000009,2018-10-17,K4,2018-10-31,0100000033,AMER,USD,50791,44442.125,6348.875,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
1012,4,34,-6402114622137486940,-5737279027770772499,0000000009,0500000176,0000000070,BX-1014,4,699.125,2796.500,0000000009,2018-10-13,0000000009,2018-10-17,K4,2018-10-31,0100000033,AMER,USD,50791,44442.125,6348.875,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
1013,21,34,-6402114622137486940,-5737279027770772499,0000000009,0500000176,0000000080,EB-1136,1,4375.000,4375.000,0000000009,2018-10-13,0000000009,2018-10-17,K4,2018-10-31,0100000033,AMER,USD,50791,44442.125,6348.875,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
1014,33,15,-6402114622137486940,-7247092234109722860,0000000008,0500000177,0000000010,RC-1051,5,2186.625,10933.125,0000000008,2018-10-13,0000000008,2018-10-15,K4,2018-10-31,0100000014,EMEA,USD,44276,38741.500,5534.500,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
1015,23,15,-6402114622137486940,-7247092234109722860,0000000008,0500000177,0000000020,HB-1171,6,611.625,3669.750,0000000008,2018-10-13,0000000008,2018-10-15,K4,2018-10-31,0100000014,EMEA,USD,44276,38741.500,5534.500,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
1016,15,15,-6402114622137486940,-7247092234109722860,0000000008,0500000177,0000000030,DB-1083,5,1049.125,5245.625,0000000008,2018-10-13,0000000008,2018-10-15,K4,2018-10-31,0100000014,EMEA,USD,44276,38741.500,5534.500,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
1017,27,15,-6402114622137486940,-7247092234109722860,0000000008,0500000177,0000000040,HB-1175,8,786.625,6293.000,0000000008,2018-10-13,0000000008,2018-10-15,K4,2018-10-31,0100000014,EMEA,USD,44276,38741.500,5534.500,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
1018,19,15,-6402114622137486940,-7247092234109722860,0000000008,0500000177,0000000050,EB-1134,3,4200.000,12600.000,0000000008,2018-10-13,0000000008,2018-10-15,K4,2018-10-31,0100000014,EMEA,USD,44276,38741.500,5534.500,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
1019,32,3,4597998722307741551,-363657931449967800,0000000013,0500000178,0000000010,MB-1034,10,2186.625,21866.250,0000000013,2018-10-16,0000000013,2018-10-20,K4,2018-10-31,0100000002,AMER,USD,173567,151871.125,21695.875,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
1020,21,3,4597998722307741551,-363657931449967800,0000000013,0500000178,0000000020,EB-1136,10,4375.000,43750.000,0000000013,2018-10-16,0000000013,2018-10-20,K4,2018-10-31,0100000002,AMER,USD,173567,151871.125,21695.875,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
1021,19,3,4597998722307741551,-363657931449967800,0000000013,0500000178,0000000030,EB-1134,10,4200.000,42000.000,0000000013,2018-10-16,0000000013,2018-10-20,K4,2018-10-31,0100000002,AMER,USD,173567,151871.125,21695.875,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
1022,36,3,4597998722307741551,-363657931449967800,0000000013,0500000178,0000000040,RC-1054,7,4811.625,33681.375,0000000013,2018-10-16,0000000013,2018-10-20,K4,2018-10-31,0100000002,AMER,USD,173567,151871.125,21695.875,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
1023,31,3,4597998722307741551,-363657931449967800,0000000013,0500000178,0000000050,MB-1033,1,3499.125,3499.125,0000000013,2018-10-16,0000000013,2018-10-20,K4,2018-10-31,0100000002,AMER,USD,173567,151871.125,21695.875,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
